Name,Platform,Year_of_Release,Genre,Global_Sales,Critic_Score,Critic_Count,User_Score,Rating,Player0_Rating,Player1_Rating,Player2_Rating,Player3_Rating,Player4_Rating,Player5_Rating,Player6_Rating,Player7_Rating,Player8_Rating,Player9_Rating,Player10_Rating,Player11_Rating,Player12_Rating,Player13_Rating,Player14_Rating,Player15_Rating,Player16_Rating,Player17_Rating,Player18_Rating,Player19_Rating
007: The World is not Enough,PS,2000.0,Action,0.92,61.0,11.0,6.7,T,-8.112218381694614,-211.24766077500146,-45.192328813473246,70.18898817995722,-199.477208788802,-5.14978981718706,69.46142311895123,-5.82728937796415,-91.08041981168316,60.374698349033984,2.083740615629061,39.64403548867498,-46.84137699214106,110.02656866300326,-30.571994185212976,185.830638616613,44.95368509577576,25.83043985314889,-47.40177839968116,14.68897001993455
Deus Ex,PC,2000.0,Role-Playing,0.01,90.0,28.0,9.3,M,-52.92960809994882,-21.6171022597359,31.347468250044162,38.105726455806995,17.63539602254892,-152.417255720987,31.954302588537985,2.5948172142629384,-93.19952803705979,96.18429955662339,-70.9364200857848,-37.63620460481649,4.189760618328338,19.208348889783924,-183.4856453316411,203.79183213322278,-20.903504900070775,70.09918894792906,-47.366046133471066,229.36048136478712
MotoGP,PS2,2000.0,Racing,0.27,77.0,16.0,6.0,E,104.61828568082643,63.033855408182994,109.10576953132703,-118.83219111922267,-10.314585049517131,127.2758870452152,15.425355213550882,-212.75517593172344,-39.65438643167535,-85.78164496739606,-51.02150061170565,-117.51715903787796,-0.7715177129554912,-55.672460772065804,-220.34013189958114,-46.37168735653183,-63.28461143243271,203.85867054235595,-23.377443802751007,-115.93375225252174
Summoner,PS2,2000.0,Role-Playing,0.51,74.0,16.0,7.8,T,-141.85560292233947,39.74054013064611,36.522384964908085,-138.32728377611366,151.63885950233077,-194.47798637788446,36.84994380105715,-15.979665228358177,-69.50427036880572,10.509747731309062,39.74961684480576,99.24208596156794,-82.60470102223415,112.8985514223301,-31.054209239039928,-59.499362454628404,-0.12860190744582856,-111.46256376595937,208.63262524298878,-8.548787198064073
Capcom vs. SNK,DC,2000.0,Fighting,0.22,80.0,17.0,9.0,T,-36.24991831556408,37.2270630243227,93.60229757082641,-101.58678273890915,-43.81453435569881,-182.7951002715578,61.41019341656402,-79.11835811205357,116.84640439586238,-94.9471193988379,33.87929335446619,20.978297946517255,33.563176675859474,59.98673124819959,-63.71846324089157,30.62988436226223,88.13919605550547,-170.0552144066313,45.05339661180072,146.37438826965698
Midnight Club: Street Racing,PS2,2000.0,Racing,2.63,78.0,18.0,7.8,T,-12.19056911618885,-80.91407128425126,4.115666353431744,143.46004575989699,-9.721869436603942,-58.91848802237033,-134.61884149027517,122.10912928846123,62.68836250493616,-33.30663134928048,-21.730264291950515,-25.250491009689718,-220.21816280209413,-23.08098551961395,-131.01762499231737,82.65348437568271,48.94011279017712,171.89484081031185,139.03373698387858,-70.27104111874247
Colin McRae Rally 2.0,PS,2000.0,Racing,0.91,90.0,13.0,8.7,E,31.935642109122398,-226.72812320998145,-75.93012350258012,-69.59121708548408,127.07145583567352,140.66308380783397,124.01142803100407,-117.7365417272894,108.66310590543333,35.275359583931916,93.18128687179026,102.24987469226927,-48.145670560374334,2.493033408506753,-28.200787632167273,-8.308908380280792,-48.849673444620414,170.50062055094446,-23.748185264037023,91.05807181628343
Mortal Kombat: Special Forces,PS,2000.0,Fighting,0.21,28.0,7.0,2.4,M,46.09029016717183,172.18285859165837,-80.99568520254033,224.23118430198582,-38.58133163801677,-173.38426801358332,-154.05416026601506,-250.94499030953554,-38.224577351215586,100.20707246397247,-33.82709667215289,3.8411146486340475,42.953395779742834,25.16543921182824,-9.510366999275654,61.938945776775554,-161.73823093529805,31.63138970192076,35.94585708173628,-52.62899122057545
Alien Resurrection,PS,2000.0,Shooter,0.16,61.0,12.0,7.5,M,-21.578989233052187,15.725046145151063,60.58711008021035,41.38129283059339,4.805560477259816,78.86996536735195,311.39463150173776,4.799932680575958,54.72308849993453,-86.69919443731338,-80.72179706710091,25.437694962759537,-46.77967982867161,69.4633586069134,-127.30322250295498,56.384007300373085,-108.75078158381638,-47.98402903967424,-25.912597376380752,34.99629547288309
Orphen: Scion of Sorcery,PS2,2000.0,Role-Playing,0.31,54.0,15.0,5.8,T,98.90724574994391,2.19766051908791,-100.18087758538603,-212.09915222684518,-6.646922758486495,109.58852421939626,-94.2455873487656,122.89929427354305,-38.95457433088091,-36.56642705560796,-115.85966901365583,103.4318897535135,136.6057117230831,-90.29754810478326,89.53723762768823,25.858840790496863,-149.3385003047528,108.22860073365679,305.6062384664325,-50.66525747471419
NHL 2001,PS,2000.0,Sports,0.63,88.0,10.0,7.7,E,31.47537788117336,24.501321776835717,159.20371431579235,-79.13472881693542,94.6123068958939,-61.569060549366874,155.4357994244485,-46.37263363154416,13.570705748217273,-1.2125599516088916,-55.52707951264606,-172.90120585267522,-160.9494391910582,-29.710478185607798,-25.060126524721216,143.3978492770156,63.941012142138284,113.67035031955027,-61.40914708189212,102.54732485168974
FIFA 2001 Major League Soccer,PS,2000.0,Sports,0.32,85.0,10.0,7.8,E,246.7651056434603,-120.99040573521027,3.1708598420679968,-135.55095983918542,-44.46020559339699,-10.608357884127063,-51.40617993170562,115.46070943138396,22.37930723565012,-162.683345732134,4.9792819687316525,116.42663431527045,139.32857908760093,-101.74653502429416,14.594086987859518,-97.9147321946119,33.46424827947771,-20.142153155068,160.88273277902408,-210.9764355999656
Theme Park Roller Coaster,PS2,2000.0,Strategy,0.48,82.0,11.0,7.9,E,-150.83214871632157,-62.138617202131385,118.66459847886294,-78.47595824446233,140.4576270938007,129.1721386778905,42.16737667004497,-5.636524517596827,-113.52905625983323,-112.48996969843085,-77.6827176738109,31.993746678058343,49.229687082221254,150.04570864729868,-21.595240514339917,-113.23876231869075,-115.26816118765215,138.42963959802907,-59.22251924805728,55.625491434533345
Sky Odyssey,PS2,2000.0,Simulation,0.32,79.0,18.0,8.4,E,62.06006630086133,67.53117041240404,-26.447988503774912,-132.2807278920375,-198.32237900709237,18.678731537346337,-17.198030497869752,-33.893365782150816,59.898609062061546,-5.430259910922914,-35.99441959943013,30.492559680930974,-64.25382297699059,-68.2315249426404,-20.401689122234814,109.11716104208273,-208.02404745765455,-57.49602256337829,185.3833624062744,-72.1517888745557
Disney's Donald Duck: Goin' Quackers,PS2,2000.0,Platform,0.08,73.0,10.0,7.3,E,-104.51325375144376,90.40635238228994,-0.5063603627473614,40.248783806811964,-40.536440537960104,-7.3099861950529,-103.27473715379992,-38.0952516513921,-76.08199837267254,75.94883386106588,-247.94360195549658,47.98653079547283,-51.41569901757458,-21.36250189859488,39.204488994848404,-111.94144816148483,-88.4003551266504,92.69828347588957,-42.38023054159735,-6.351065368473822
ESPN Winter X Games: Snowboarding 2002,PS2,2000.0,Sports,0.21,64.0,14.0,7.9,T,-79.80088176722442,79.04648029913372,12.376000781720952,-86.63279893169909,-128.8067018759653,-76.2287620492891,-44.21017399534771,52.62037650702807,-43.93291220712261,22.167315623577082,-32.36199535178405,68.57883474167821,42.870525431027104,-62.83536237866926,113.01609569985183,-136.4649633575906,132.87598313338503,72.12184040386404,-19.80333951228358,178.05276158401793
NFL 2K1,DC,2000.0,Sports,1.09,97.0,22.0,6.0,E,198.50845914257312,-34.94918422070789,81.66816210801976,-68.20425904715424,119.49115554013301,6.0143992386473135,-54.41574554841674,44.91122296959215,120.27996649188847,-274.27735574514065,36.38490183613605,-72.73798091497048,66.60926846628922,-54.802493778594574,-3.0452453698370783,-149.9620643985893,-7.7025040539913885,-30.763164490313404,-6.739349341602541,-43.85657518525929
HBO Boxing,PS,2000.0,Fighting,0.21,26.0,7.0,4.0,E,174.4814148339301,-106.51358182743236,84.3784313220875,-26.106982670037954,-109.18776597314192,42.66644780589634,-42.93270703560427,-1.890171985184137,-329.36744858127287,-80.10475611523984,42.91898134948097,-81.85430026672552,-60.221207284408806,-56.39516419801739,121.60580508922745,132.21243556094967,-14.772193170722034,64.0493294074241,-88.93205555732135,-46.39281317537784
Spyro: Year of the Dragon,PS,2000.0,Platform,3.71,91.0,15.0,8.8,E,-185.6185480611148,-7.63238755958172,-87.02355060753288,-48.91525866418878,78.48594313983321,63.34001990774881,-155.38969381713295,-14.317810482262999,-110.93687911351033,-26.812549429347005,-48.95269238823166,76.50577001522328,74.58315176922395,-48.38005816148133,37.89217460219733,-78.46262816199813,-14.004333051211262,-36.22039013463835,-117.46714994831164,-15.643942953440407
Evil Dead: Hail to the King,PS,2000.0,Adventure,0.27,51.0,8.0,6.0,M,-22.277369910299967,193.8253526491304,13.29721789312016,-22.331447650085256,-173.11970534297626,148.41193679600377,1.6471090047043915,202.74246228264596,89.77656249877589,13.204985885455361,-74.56147557500489,122.23092221814366,27.27975512297631,-27.908467573586833,3.4865037146525766,-59.1698104969963,-9.347204000012361,121.02201310204583,114.33230722452035,-22.997515287617382
Strider 2,PS,2000.0,Platform,0.08,69.0,15.0,8.1,E,-6.584784771120117,52.50396201538493,-193.9795326243722,-114.05345315841657,197.42600496985708,-68.7927047091494,140.78155431808918,-46.332160906726656,112.04039705962234,-70.3084177396092,-104.13470764535808,-46.33176916704957,-77.85546023809646,1.751124584402862,9.018236890249376,78.89017241929882,-22.031136279258437,1.0584804851537586,-17.380916442849227,88.68452796364285
Dynasty Warriors 2,PS2,2000.0,Action,0.83,75.0,17.0,8.8,T,-213.1712108481604,-66.92611432949668,-71.54012616916698,54.033902366300644,-89.81025933198332,-225.4868948244328,108.4677472697271,148.15521527033414,-3.2764030207764137,92.2351051569565,-188.0457957009122,146.49242692847298,-229.02743935487783,-7.079944044708151,1.7235796118320323,40.631025992296294,2.4311357101837334,37.621791280385175,14.901459826004396,52.068275597663394
TimeSplitters,PS2,2000.0,Shooter,0.43,81.0,23.0,8.0,T,-4.883051133875306,-210.03429674178497,-23.01208020427663,-48.87642043586634,54.82367788873594,19.501700801040595,125.78528172669297,-42.23895760936126,-62.34540963442179,76.59794704689773,-12.807669084515785,133.12336646165784,18.73672736588728,153.37518101941293,20.407374352448766,-92.7536225546168,171.22131820997507,194.79428232654044,-88.49346849784241,-12.70245447202637
Ephemeral Fantasia,PS2,2000.0,Role-Playing,0.08,48.0,16.0,6.3,T,39.334121708173974,-206.49466057675247,-165.11426170535006,-182.35400015702527,81.7043886549272,-16.69079045275544,125.34268638669359,-18.84222724692841,80.67491720498836,-70.85989410702098,137.58780106006768,49.10954052703509,31.372762625553268,-33.969896485210526,41.903946552567,-47.171344826723015,-75.5707695913361,-49.02473523751726,-23.320962757779782,-0.9682641714804026
NASCAR 2001,PS2,2000.0,Racing,0.7,66.0,16.0,6.6,E,21.72651451180396,-7.439992784114962,-77.05434849265873,-6.268224497966976,138.72451502553886,-120.743264887645,141.18187715866335,-225.11887783695494,-161.6595792213224,71.03477923384315,-19.4841065319858,-39.14041762036702,43.50275705184779,84.36887966902643,-129.101816797927,-30.376464879858993,-213.21040094286863,-7.1182480953796645,-67.18750263270672,-90.04939594803123
Chicken Run,PS,2000.0,Adventure,0.13,75.0,7.0,6.2,E,-199.43937697410576,-57.1210007855085,47.26099305462369,69.20766535730083,108.49133400724517,216.18447860762626,112.10570471101504,71.02109917404526,-132.21108527473882,181.18566664379387,-13.21514056816288,-126.13854827544444,230.2230982774298,-129.09378052305124,-69.09717137156905,113.92176147699395,-20.57330514796485,-70.99158190747636,-142.07375391081968,-38.88858912263148
Persona 2: Eternal Punishment,PS,2000.0,Role-Playing,0.35,83.0,11.0,8.4,T,110.77082347826497,8.246520546688677,116.03885342917195,-185.4516510417201,-4.62023835865502,-1.3958860325546152,-153.52173182931935,81.13284483843582,47.24120666697617,11.89204962400017,33.04187187924354,-27.945638416046485,-0.815746492466226,-139.1391928577431,-1.1515294817330763,-22.623621411236385,27.445280461378925,-131.2073091214191,-160.39423722366953,-46.0113408122987
Victorious Boxers: Ippo's Road to Glory,PS2,2000.0,Fighting,0.47,75.0,15.0,8.0,T,24.45439766479897,-170.10142034962595,-110.55033817159932,42.45013139378017,-19.20888849204065,60.930369083637736,54.535515926022136,-39.19333062317171,-225.03650341642074,30.148702507122486,118.25911398341637,-36.21401007438941,-104.20174727194743,-138.11127473127573,124.6684676190581,-25.497715938770764,11.848039793622439,11.875951558581697,21.2143454704981,42.42140171662634
Crash Bash,PS,2000.0,Misc,3.39,68.0,12.0,8.2,E,-6.191202949240428,171.15951530835244,-163.74360073231568,210.32970069998083,93.83829429537874,-40.725073301823166,-210.8656131545178,282.4096599125128,-50.82671735296428,28.828926512176217,-62.75796270829828,97.55329599863333,-129.05264255446843,-68.49927786960437,-238.82495790999945,61.45668625401382,-12.51872937802857,85.81948332934024,-145.2492572255843,3.9990410323171646
Surfing H3O,PS2,2000.0,Sports,0.25,46.0,15.0,4.6,E,-75.38929607476993,150.19262851542555,131.34177192459455,122.80207895476623,46.20236365667832,36.69546937741425,-66.62612725209898,55.23628754998574,128.6644076454512,-35.007847447947654,9.596416388832742,-159.4811931315665,-33.301481325161156,-114.01206260849965,113.61313425963712,-167.8950466253482,130.02835022019357,117.12302747699137,35.87693872290054,79.33983807164792
Disney's The Emperor's New Groove,PS,2000.0,Platform,0.31,66.0,8.0,7.2,E,71.19590165198396,85.66740593792626,-60.42854004634408,21.816441217800595,112.92712727492595,-113.62534492076367,57.59854541502914,134.60461588580773,-9.590448254599886,197.64659478251122,-128.91764537634037,-267.9732368121936,1.0832408721499724,-112.9895063347382,-76.1940046369989,31.756383081188407,44.2359031744273,57.269807584826104,-40.29900084894148,-137.60056988291376
Star Wars: Demolition,PS,2000.0,Racing,0.46,63.0,11.0,6.5,T,91.82691514794155,-44.338033079045466,10.754566641201672,15.792506917378784,-100.86259187256803,-55.230676826771294,156.86589800688787,109.78376786023235,-96.77851317851169,-154.52059497664268,-76.29138542033844,99.74659124022068,-5.399394899266471,-20.378024605906447,-16.51696590268201,12.78266646883105,11.220303960323138,10.72224513978649,52.58713420548666,-3.9219886809239517
Mobile Suit Gundam: Journey to Jaburo,PS2,2000.0,Simulation,0.7,58.0,16.0,8.1,T,-48.2093138835479,-29.98944768082844,-67.17216767538065,9.917895933785584,31.704376494373083,64.61049133756151,-24.590883707828013,-105.42290615823333,41.689804741859376,91.60689118348085,27.179745487432882,49.018658050896185,-134.12148062865302,-86.59586423210992,51.57109512396366,36.436596186190485,-18.77034965818852,6.81242786799317,161.22104480601948,-1.9165447405607856
Grandia II,DC,2000.0,Role-Playing,0.2,90.0,17.0,8.8,T,8.958761258951613,-234.42334007005172,-227.8212835041365,10.883260127905045,163.27979270678858,-179.19912557284744,4.296631243333657,185.65663856151426,-59.33047650416498,-55.22042104518366,-29.424784596587617,31.81022651125992,5.979024156162635,47.987544075124944,-51.802874146318786,-119.90430741071508,55.990567837980244,81.3411744972766,-104.4650273410449,32.798248801538676
Kengo: Master of Bushido,PS2,2000.0,Fighting,0.39,62.0,13.0,8.4,M,82.6998622662265,83.84135240637322,176.73134799808872,-3.680300301434034,-18.498181100006818,-50.906314703904386,-15.322698934273784,32.444345357875186,-125.36692252991051,102.30058952010322,48.04429420795333,-87.16885373323969,-78.0648461150909,-22.303605001272416,84.7437998401269,-235.101160738523,-6.985959384773962,21.20623205532084,-82.36194899734481,-6.625627309039999
Smuggler's Run,PS2,2000.0,Racing,1.56,79.0,21.0,6.8,T,-195.45121200015052,15.598533873190053,278.57404179460485,174.4565021567654,-44.45108280568392,79.8472882737344,13.547449914337436,74.75145926860633,50.29651401769376,-158.66946087862195,88.00850861829109,-62.684144704128855,-134.20488897505012,-33.44201593605179,-45.71880513136967,-14.544054844605755,83.94682131058268,-53.57029482952772,60.36856793664154,167.60270143703295
WinBack: Covert Operations,PS2,2000.0,Shooter,0.29,66.0,11.0,7.7,T,11.747566102663818,-182.29605905076335,48.06960385912127,-48.73898759069997,-43.5692144202186,-8.480289379773092,-27.86156631762419,-71.18006073208447,-65.31071956048102,53.468929227608584,59.376212572427654,-124.99708144279013,-226.7222200791073,-95.80776762820003,-28.91803734119412,33.59759321289119,-79.00934130518151,-5.309770651427166,-33.8810686930428,-58.834188578490945
007 Racing,PS,2000.0,Racing,0.53,51.0,16.0,4.6,T,-190.74568881244002,-126.35148402625029,74.40064010768045,118.77271830425502,34.44027614656051,80.46238822654166,66.73428713919782,-95.34477119076857,-35.44529448656354,54.7648355853538,-126.42395705995446,25.77249559607317,-45.01445803480419,131.3675246107788,-174.17411555413582,22.347373533237157,-33.569084684309935,-34.074293605249245,25.278481520352553,-6.525452766371186
